city,instance_id,node_id,role,osmid,lat,lon,x,y,demand,sampling_seed
hongkong,2,7,customer,1615603936,22.2816902,114.1547588,114.1547588,22.2816902,7,100044
hongkong,2,8,customer,274241038,22.2868385,114.1554232,114.1554232,22.2868385,8,100044
hongkong,2,9,customer,253313409,22.2851051,114.1436187,114.1436187,22.2851051,6,100044
hongkong,2,10,customer,11384905970,22.2731518,114.1598858,114.1598858,22.2731518,5,100044
hongkong,2,11,customer,9736392760,22.2769854,114.1748604,114.1748604,22.2769854,5,100044
hongkong,2,12,customer,281723189,22.2831047,114.154465,114.154465,22.2831047,6,100044
hongkong,2,13,customer,12015471964,22.2841227,114.1490833,114.1490833,22.2841227,7,100044
hongkong,2,14,customer,4862273090,22.2878817,114.1423326,114.1423326,22.2878817,6,100044
hongkong,2,15,customer,1618530611,22.2758372,114.1728766,114.1728766,22.2758372,8,100044
hongkong,2,16,customer,279085212,22.2795559,114.1611804,114.1611804,22.2795559,9,100044
hongkong,2,17,customer,293398223,22.2808217,114.169066,114.169066,22.2808217,8,100044
hongkong,2,18,customer,490727525,22.2798288,114.1663501,114.1663501,22.2798288,8,100044
hongkong,2,19,customer,6233488023,22.2827448,114.158372,114.158372,22.2827448,5,100044
hongkong,2,20,customer,8194220137,22.2783802,114.1531071,114.1531071,22.2783802,4,100044
hongkong,3,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100045
hongkong,3,1,customer,1613294233,22.2853403,114.1486537,114.1486537,22.2853403,8,100045
hongkong,3,2,customer,257171709,22.2739845,114.1684853,114.1684853,22.2739845,5,100045
hongkong,3,3,customer,9339975884,22.2816086,114.1742203,114.1742203,22.2816086,4,100045
hongkong,3,4,customer,9171833451,22.2799895,114.1385817,114.1385817,22.2799895,7,100045
hongkong,3,5,customer,508020530,22.2779391,114.1663686,114.1663686,22.2779391,5,100045
hongkong,3,6,customer,232216520,22.2744152,114.1745889,114.1745889,22.2744152,7,100045
hongkong,3,7,customer,983508298,22.2875451,114.1506273,114.1506273,22.2875451,5,100045
hongkong,3,8,customer,308217304,22.2760049,114.15576,114.15576,22.2760049,5,100045
hongkong,3,9,customer,1026550211,22.2740157,114.1740428,114.1740428,22.2740157,7,100045
hongkong,3,10,customer,1922000260,22.2842037,114.1406634,114.1406634,22.2842037,9,100045
hongkong,3,11,customer,7199753450,22.2845875,114.1593306,114.1593306,22.2845875,8,100045
hongkong,3,12,customer,9244626535,22.2844824,114.1418274,114.1418274,22.2844824,6,100045
hongkong,3,13,customer,1026550424,22.2764429,114.1688929,114.1688929,22.2764429,8,100045
hongkong,3,14,customer,285750052,22.282752,114.14626,114.14626,22.282752,6,100045
hongkong,3,15,customer,1680951631,22.2811549,114.1399238,114.1399238,22.2811549,6,100045
hongkong,3,16,customer,2414714348,22.2861421,114.1606536,114.1606536,22.2861421,6,100045
hongkong,3,17,customer,5566831540,22.2821357,114.1648148,114.1648148,22.2821357,9,100045
hongkong,3,18,customer,289665380,22.2778103,114.1633362,114.1633362,22.2778103,5,100045
hongkong,3,19,customer,1311402824,22.2751016,114.1733294,114.1733294,22.2751016,8,100045
hongkong,3,20,customer,1613294190,22.2848761,114.1470382,114.1470382,22.2848761,8,100045
hongkong,4,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100046
hongkong,4,1,customer,274241035,22.2870817,114.153768,114.153768,22.2870817,6,100046
hongkong,4,2,customer,3066143624,22.2780819,114.1716659,114.1716659,22.2780819,4,100046
hongkong,4,3,customer,1680952370,22.2861801,114.1487553,114.1487553,22.2861801,4,100046
hongkong,4,4,customer,6329200291,22.2846307,114.1592555,114.1592555,22.2846307,7,100046
hongkong,4,5,customer,508020530,22.2779391,114.1663686,114.1663686,22.2779391,7,100046
hongkong,4,6,customer,1613294318,22.2859868,114.15004,114.15004,22.2859868,4,100046
hongkong,4,7,customer,1384338216,22.2810412,114.166902,114.166902,22.2810412,7,100046
hongkong,4,8,customer,5391775440,22.2822918,114.168449,114.168449,22.2822918,5,100046
hongkong,4,9,customer,1026550424,22.2764429,114.1688929,114.1688929,22.2764429,4,100046
hongkong,4,10,customer,1618530630,22.276524,114.1711404,114.1711404,22.276524,8,100046
hongkong,4,11,customer,4862273094,22.2878361,114.1437713,114.1437713,22.2878361,9,100046
hongkong,4,12,customer,1613294341,22.2862609,114.1468846,114.1468846,22.2862609,5,100046
hongkong,4,13,customer,289550177,22.2865199,114.1503993,114.1503993,22.2865199,8,100046
hongkong,4,14,customer,1049673473,22.2845019,114.1487652,114.1487652,22.2845019,9,100046
hongkong,4,15,customer,988059472,22.2787132,114.1704192,114.1704192,22.2787132,8,100046
hongkong,4,16,customer,239990448,22.2764732,114.1576479,114.1576479,22.2764732,5,100046
hongkong,4,17,customer,526902255,22.2777501,114.1589228,114.1589228,22.2777501,9,100046
hongkong,4,18,customer,1034004998,22.2887736,114.1462295,114.1462295,22.2887736,6,100046
hongkong,4,19,customer,984409289,22.2862307,114.155301,114.155301,22.2862307,4,100046
hongkong,4,20,customer,11170211564,22.2887393,114.1458003,114.1458003,22.2887393,9,100046
hongkong,5,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100047
hongkong,5,1,customer,3491393283,22.2860852,114.1593073,114.1593073,22.2860852,7,100047
hongkong,5,2,customer,285750052,22.282752,114.14626,114.14626,22.282752,5,100047
hongkong,5,3,customer,281722574,22.2861273,114.1519615,114.1519615,22.2861273,6,100047
hongkong,5,4,customer,237489631,22.2823317,114.1532646,114.1532646,22.2823317,4,100047
hongkong,5,5,customer,1034004855,22.2872276,114.1522601,114.1522601,22.2872276,4,100047
hongkong,5,6,customer,5464743251,22.2765942,114.1711868,114.1711868,22.2765942,8,100047
hongkong,5,7,customer,6378290617,22.275742,114.171245,114.171245,22.275742,8,100047
hongkong,5,8,customer,12261117028,22.2737823,114.1558688,114.1558688,22.2737823,7,100047
hongkong,5,9,customer,4955579654,22.2775535,114.176213,114.176213,22.2775535,6,100047
hongkong,5,10,customer,2496630004,22.2812119,114.1629863,114.1629863,22.2812119,4,100047
hongkong,5,11,customer,984409364,22.2821073,114.160506,114.160506,22.2821073,4,100047
hongkong,5,12,customer,1033405497,22.27752,114.15445,114.15445,22.27752,5,100047
hongkong,5,13,customer,1613294202,22.2851395,114.1489123,114.1489123,22.2851395,4,100047
hongkong,5,14,customer,988059878,22.2795646,114.1763829,114.1763829,22.2795646,4,100047
hongkong,5,15,customer,1685959795,22.2754088,114.1533738,114.1533738,22.2754088,4,100047
hongkong,5,16,customer,988059423,22.27912,114.173,114.173,22.27912,8,100047
hongkong,5,17,customer,1618530621,22.2763735,114.1716109,114.1716109,22.2763735,5,100047
hongkong,5,18,customer,293113206,22.284983,114.1392101,114.1392101,22.284983,8,100047
hongkong,5,19,customer,356627093,22.277606,114.15292,114.15292,22.277606,4,100047
hongkong,5,20,customer,365548743,22.2858505,114.1591108,114.1591108,22.2858505,5,100047
hongkong,6,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100048
hongkong,6,1,customer,1177098145,22.2834305,114.1616532,114.1616532,22.2834305,9,100048
hongkong,6,2,customer,1613294178,22.284916,114.1504489,114.1504489,22.284916,5,100048
hongkong,6,3,customer,285749420,22.2849547,114.1477304,114.1477304,22.2849547,5,100048
hongkong,6,4,customer,5478192369,22.2819451,114.173464,114.173464,22.2819451,5,100048
hongkong,6,5,customer,289665378,22.2768551,114.1641104,114.1641104,22.2768551,9,100048
hongkong,6,6,customer,285750164,22.28223,114.14738,114.14738,22.28223,5,100048
hongkong,6,7,customer,1029692771,22.279433,114.1627701,114.1627701,22.279433,6,100048
hongkong,6,8,customer,288171068,22.2839882,114.1529802,114.1529802,22.2839882,7,100048
hongkong,6,9,customer,1615603719,22.2792766,114.1524852,114.1524852,22.2792766,6,100048
hongkong,6,10,customer,2345781818,22.2821589,114.1735532,114.1735532,22.2821589,8,100048
hongkong,6,11,customer,13799878950,22.2776624,114.1693112,114.1693112,22.2776624,6,100048
hongkong,6,12,customer,278943556,22.2872294,114.1572819,114.1572819,22.2872294,9,100048
hongkong,6,13,customer,1034005033,22.2883431,114.148089,114.148089,22.2883431,8,100048
hongkong,6,14,customer,11776243492,22.2786441,114.1658432,114.1658432,22.2786441,4,100048
hongkong,6,15,customer,1618530659,22.2786033,114.1717304,114.1717304,22.2786033,6,100048
hongkong,6,16,customer,12017620860,22.2842138,114.1489666,114.1489666,22.2842138,9,100048
hongkong,6,17,customer,4862273078,22.2875612,114.1394331,114.1394331,22.2875612,6,100048
hongkong,6,18,customer,1034004855,22.2872276,114.1522601,114.1522601,22.2872276,7,100048
hongkong,6,19,customer,232216520,22.2744152,114.1745889,114.1745889,22.2744152,8,100048
hongkong,6,20,customer,2991174653,22.2793926,114.1576443,114.1576443,22.2793926,6,100048
hongkong,7,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100049
hongkong,7,1,customer,4862273077,22.2873998,114.1388306,114.1388306,22.2873998,9,100049
hongkong,7,2,customer,4275713633,22.2853169,114.1601161,114.1601161,22.2853169,6,100049
hongkong,7,3,customer,1613294178,22.284916,114.1504489,114.1504489,22.284916,8,100049
hongkong,7,4,customer,1685959619,22.273736,114.1559493,114.1559493,22.273736,6,100049
hongkong,7,5,customer,1685958946,22.2686169,114.1764615,114.1764615,22.2686169,4,100049
hongkong,7,6,customer,281676190,22.2804156,114.164553,114.164553,22.2804156,6,100049
hongkong,7,7,customer,597774180,22.2794735,114.1739902,114.1739902,22.2794735,9,100049
hongkong,7,8,customer,988059472,22.2787132,114.1704192,114.1704192,22.2787132,6,100049
hongkong,7,9,customer,279085212,22.2795559,114.1611804,114.1611804,22.2795559,8,100049
hongkong,7,10,customer,7041309927,22.2892309,114.1430188,114.1430188,22.2892309,7,100049
hongkong,7,11,customer,279085772,22.2772277,114.1573184,114.1573184,22.2772277,8,100049
hongkong,7,12,customer,253315131,22.2864743,114.143707,114.143707,22.2864743,8,100049
hongkong,7,13,customer,4857994673,22.2759609,114.1618638,114.1618638,22.2759609,6,100049
hongkong,7,14,customer,5306340654,22.2760141,114.1702413,114.1702413,22.2760141,5,100049
hongkong,7,15,customer,4862273103,22.2880619,114.1479477,114.1479477,22.2880619,4,100049
hongkong,7,16,customer,9320084333,22.2839036,114.1413836,114.1413836,22.2839036,6,100049
hongkong,7,17,customer,508054727,22.2788414,114.1689346,114.1689346,22.2788414,7,100049
hongkong,7,18,customer,289339837,22.2870646,114.1533327,114.1533327,22.2870646,5,100049
hongkong,7,19,customer,990023310,22.2755135,114.1535197,114.1535197,22.2755135,6,100049
hongkong,7,20,customer,4555616919,22.2817327,114.1484468,114.1484468,22.2817327,4,100049
hongkong,8,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100050
hongkong,8,1,customer,4844329846,22.2845999,114.1557799,114.1557799,22.2845999,5,100050
hongkong,8,2,customer,2498627576,22.2773253,114.1755484,114.1755484,22.2773253,9,100050
hongkong,8,3,customer,5090119258,22.2807492,114.1682047,114.1682047,22.2807492,8,100050
hongkong,8,4,customer,11384892786,22.2699676,114.1670661,114.1670661,22.2699676,9,100050
hongkong,8,5,customer,257171471,22.2765025,114.1765358,114.1765358,22.2765025,4,100050
hongkong,8,6,customer,1615603783,22.2804095,114.154248,114.154248,22.2804095,9,100050
hongkong,8,7,customer,1613294148,22.284652,114.15104,114.15104,22.284652,4,100050
hongkong,8,8,customer,4955639781,22.2778921,114.1764978,114.1764978,22.2778921,7,100050
hongkong,8,9,customer,4510115822,22.2785749,114.1746741,114.1746741,22.2785749,5,100050
hongkong,8,10,customer,3034002229,22.2797842,114.1746444,114.1746444,22.2797842,9,100050
hongkong,8,11,customer,8034944074,22.2754407,114.1718885,114.1718885,22.2754407,4,100050
hongkong,8,12,customer,356278263,22.2782123,114.1593415,114.1593415,22.2782123,8,100050
hongkong,8,13,customer,366080838,22.279521,114.170013,114.170013,22.279521,9,100050
hongkong,8,14,customer,9244626561,22.2844417,114.1425885,114.1425885,22.2844417,6,100050
hongkong,8,15,customer,984741582,22.27735,114.15492,114.15492,22.27735,7,100050
hongkong,8,16,customer,1035871040,22.2859946,114.1403508,114.1403508,22.2859946,9,100050
hongkong,8,17,customer,1230634171,22.2861658,114.1584843,114.1584843,22.2861658,9,100050
hongkong,8,18,customer,6238179221,22.2826418,114.1718706,114.1718706,22.2826418,9,100050
hongkong,8,19,customer,1442838594,22.28382,114.1453475,114.1453475,22.28382,8,100050
hongkong,8,20,customer,1026550204,22.2756834,114.1671928,114.1671928,22.2756834,4,100050
hongkong,9,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100051
hongkong,9,1,customer,673414485,22.2732852,114.1640411,114.1640411,22.2732852,4,100051
hongkong,9,2,customer,1049673473,22.2845019,114.1487652,114.1487652,22.2845019,6,100051
hongkong,9,3,customer,1041274191,22.2841848,114.1424991,114.1424991,22.2841848,4,100051
hongkong,9,4,customer,308234640,22.2869168,114.1422889,114.1422889,22.2869168,4,100051
hongkong,9,5,customer,988470348,22.2798156,114.1612377,114.1612377,22.2798156,5,100051
hongkong,9,6,customer,8353799771,22.2766231,114.1740099,114.1740099,22.2766231,7,100051
hongkong,9,7,customer,9221275749,22.2818484,114.1742111,114.1742111,22.2818484,9,100051
hongkong,9,8,customer,7235119854,22.2802572,114.1644041,114.1644041,22.2802572,7,100051
hongkong,9,9,customer,5087359193,22.2872011,114.1557413,114.1557413,22.2872011,8,100051
hongkong,9,10,customer,2251798415,22.2730593,114.1634487,114.1634487,22.2730593,6,100051
hongkong,9,11,customer,10941572559,22.2833257,114.1615186,114.1615186,22.2833257,5,100051
hongkong,9,12,customer,1615603936,22.2816902,114.1547588,114.1547588,22.2816902,5,100051
hongkong,9,13,customer,10175595387,22.2882493,114.1392997,114.1392997,22.2882493,9,100051
hongkong,9,14,customer,527046451,22.2815108,114.1547448,114.1547448,22.2815108,5,100051
hongkong,9,15,customer,490727434,22.2796473,114.1669559,114.1669559,22.2796473,8,100051
hongkong,9,16,customer,1026550424,22.2764429,114.1688929,114.1688929,22.2764429,4,100051
hongkong,9,17,customer,257171458,22.2732165,114.1732197,114.1732197,22.2732165,6,100051
hongkong,9,18,customer,1029692771,22.279433,114.1627701,114.1627701,22.279433,8,100051
hongkong,9,19,customer,1613294339,22.2862508,114.1463731,114.1463731,22.2862508,4,100051
hongkong,9,20,customer,1685959869,22.2772348,114.1546154,114.1546154,22.2772348,5,100051
hongkong,10,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100052
hongkong,10,1,customer,257508650,22.2780385,114.1768129,114.1768129,22.2780385,5,100052
hongkong,10,2,customer,285748611,22.285079,114.1478738,114.1478738,22.285079,9,100052
hongkong,10,3,customer,1685959803,22.2755572,114.1537021,114.1537021,22.2755572,5,100052
hongkong,10,4,customer,288170322,22.2841207,114.1570029,114.1570029,22.2841207,7,100052
hongkong,10,5,customer,508026730,22.2748044,114.1652941,114.1652941,22.2748044,5,100052
hongkong,10,6,customer,4844329848,22.2836752,114.1565303,114.1565303,22.2836752,9,100052
hongkong,10,7,customer,1685959012,22.2694175,114.1653219,114.1653219,22.2694175,7,100052
hongkong,10,8,customer,1613294191,22.2848417,114.1468251,114.1468251,22.2848417,9,100052
hongkong,10,9,customer,253313537,22.28363,114.14655,114.14655,22.28363,7,100052
hongkong,10,10,customer,1002550816,22.2777182,114.1747746,114.1747746,22.2777182,7,100052
hongkong,10,11,customer,2991174644,22.2792966,114.1570588,114.1570588,22.2792966,8,100052
hongkong,10,12,customer,3034002227,22.2798252,114.1743586,114.1743586,22.2798252,8,100052
hongkong,10,13,customer,1613294244,22.2854106,114.1473622,114.1473622,22.2854106,6,100052
hongkong,10,14,customer,1384338227,22.2808668,114.1679305,114.1679305,22.2808668,9,100052
hongkong,10,15,customer,253314080,22.2863141,114.1391529,114.1391529,22.2863141,7,100052
hongkong,10,16,customer,8194220137,22.2783802,114.1531071,114.1531071,22.2783802,8,100052
hongkong,10,17,customer,3270265561,22.2866901,114.1513186,114.1513186,22.2866901,5,100052
hongkong,10,18,customer,288165758,22.2868463,114.1534452,114.1534452,22.2868463,9,100052
hongkong,10,19,customer,356278337,22.2777763,114.1573775,114.1573775,22.2777763,6,100052
hongkong,10,20,customer,1034004768,22.2886521,114.1441214,114.1441214,22.2886521,9,100052
hongkong,11,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100053
hongkong,11,1,customer,165999009,22.2778307,114.1747606,114.1747606,22.2778307,5,100053
hongkong,11,2,customer,237492208,22.2817052,114.1515577,114.1515577,22.2817052,6,100053
hongkong,11,3,customer,1680951634,22.2811688,114.1404586,114.1404586,22.2811688,4,100053
hongkong,11,4,customer,279077704,22.2817012,114.1589796,114.1589796,22.2817012,8,100053
hongkong,11,5,customer,253331259,22.2882261,114.1392205,114.1392205,22.2882261,8,100053
hongkong,11,6,customer,257171441,22.2769142,114.1766357,114.1766357,22.2769142,9,100053
hongkong,11,7,customer,6905386135,22.2816914,114.1590735,114.1590735,22.2816914,5,100053
hongkong,11,8,customer,5087188607,22.2734286,114.1643493,114.1643493,22.2734286,5,100053
hongkong,11,9,customer,1615603888,22.2813305,114.1558415,114.1558415,22.2813305,5,100053
hongkong,11,10,customer,2496629707,22.279066,114.1630188,114.1630188,22.279066,7,100053
hongkong,11,11,customer,1613294258,22.2854494,114.1473973,114.1473973,22.2854494,7,100053
hongkong,11,12,customer,1002550704,22.2774816,114.1716019,114.1716019,22.2774816,9,100053
hongkong,11,13,customer,301942788,22.282386,114.1523474,114.1523474,22.282386,4,100053
hongkong,11,14,customer,1026550271,22.2735581,114.1729173,114.1729173,22.2735581,5,100053
hongkong,11,15,customer,1618530548,22.2732263,114.1732783,114.1732783,22.2732263,9,100053
hongkong,11,16,customer,5087188612,22.2734297,114.1641713,114.1641713,22.2734297,8,100053
hongkong,11,17,customer,301942792,22.2849457,114.1491773,114.1491773,22.2849457,7,100053
hongkong,11,18,customer,4555616919,22.2817327,114.1484468,114.1484468,22.2817327,4,100053
hongkong,11,19,customer,1026550313,22.2736304,114.174521,114.174521,22.2736304,9,100053
hongkong,11,20,customer,988059420,22.2791793,114.1690873,114.1690873,22.2791793,5,100053
hongkong,12,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100054
hongkong,12,1,customer,526959916,22.2753587,114.1551632,114.1551632,22.2753587,9,100054
hongkong,12,2,customer,235148491,22.2864917,114.1557689,114.1557689,22.2864917,7,100054
hongkong,12,3,customer,7229895573,22.2762453,114.1549846,114.1549846,22.2762453,5,100054
hongkong,12,4,customer,4869996046,22.282812,114.1584164,114.1584164,22.282812,9,100054
hongkong,12,5,customer,253315130,22.2865897,114.1402343,114.1402343,22.2865897,8,100054
hongkong,12,6,customer,6783589506,22.2837887,114.1572719,114.1572719,22.2837887,5,100054
hongkong,12,7,customer,11384905971,22.2732303,114.1603866,114.1603866,22.2732303,6,100054
hongkong,12,8,customer,3954541568,22.2811589,114.1669335,114.1669335,22.2811589,4,100054
hongkong,12,9,customer,279077932,22.281032,114.1563942,114.1563942,22.281032,4,100054
hongkong,12,10,customer,8194220137,22.2783802,114.1531071,114.1531071,22.2783802,8,100054
hongkong,12,11,customer,2593031259,22.2867776,114.1536119,114.1536119,22.2867776,7,100054
hongkong,12,12,customer,1618530642,22.2774862,114.1762624,114.1762624,22.2774862,6,100054
hongkong,12,13,customer,600716037,22.2800072,114.1645316,114.1645316,22.2800072,6,100054
hongkong,12,14,customer,9231274093,22.278976,114.1562788,114.1562788,22.278976,7,100054
hongkong,12,15,customer,1013426328,22.2792692,114.1744928,114.1744928,22.2792692,6,100054
hongkong,12,16,customer,5012882374,22.2765325,114.1574737,114.1574737,22.2765325,6,100054
hongkong,12,17,customer,301943481,22.27765,114.15243,114.15243,22.27765,5,100054
hongkong,12,18,customer,279077758,22.279753,114.1569006,114.1569006,22.279753,6,100054
hongkong,12,19,customer,1442732028,22.2871134,114.1541294,114.1541294,22.2871134,9,100054
hongkong,12,20,customer,3296359693,22.2860553,114.1399779,114.1399779,22.2860553,8,100054
hongkong,13,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100055
hongkong,13,1,customer,9736395052,22.2783923,114.1747227,114.1747227,22.2783923,8,100055
hongkong,13,2,customer,3296362675,22.287224,114.139547,114.139547,22.287224,5,100055
hongkong,13,3,customer,1618530630,22.276524,114.1711404,114.1711404,22.276524,8,100055
hongkong,13,4,customer,5118507965,22.2784576,114.1686882,114.1686882,22.2784576,4,100055
hongkong,13,5,customer,366080458,22.2816146,114.1622541,114.1622541,22.2816146,4,100055
hongkong,13,6,customer,1685959767,22.2748164,114.1625749,114.1625749,22.2748164,9,100055
hongkong,13,7,customer,1026550182,22.2763397,114.1679891,114.1679891,22.2763397,7,100055
hongkong,13,8,customer,1685959022,22.2694394,114.1674464,114.1674464,22.2694394,8,100055
hongkong,13,9,customer,4844329844,22.2854177,114.1548205,114.1548205,22.2854177,8,100055
hongkong,13,10,customer,4870102386,22.2890989,114.144064,114.144064,22.2890989,8,100055
hongkong,13,11,customer,1026550334,22.2761403,114.168302,114.168302,22.2761403,7,100055
hongkong,13,12,customer,8623918033,22.2862201,114.1547925,114.1547925,22.2862201,9,100055
hongkong,13,13,customer,256011286,22.2824855,114.1439373,114.1439373,22.2824855,9,100055
hongkong,13,14,customer,1680952438,22.2878189,114.1458394,114.1458394,22.2878189,5,100055
hongkong,13,15,customer,1013426328,22.2792692,114.1744928,114.1744928,22.2792692,4,100055
hongkong,13,16,customer,3920060241,22.2806933,114.1745152,114.1745152,22.2806933,6,100055
hongkong,13,17,customer,257171718,22.2728444,114.1660889,114.1660889,22.2728444,6,100055
hongkong,13,18,customer,253290814,22.2857165,114.1399694,114.1399694,22.2857165,6,100055
hongkong,13,19,customer,526956446,22.2790485,114.1542638,114.1542638,22.2790485,4,100055
hongkong,13,20,customer,9177842420,22.2791059,114.1545625,114.1545625,22.2791059,6,100055
hongkong,14,0,depot,598449869,22.2853937,114.1576274,114.1576274,22.2853937,0,100056
hongkong,14,1,customer,253314404,22.2871103,114.1448003,114.1448003,22.2871103,8,100056
hongkong,14,2,customer,1384359300,22.2807992,114.1643383,114.1643383,22.2807992,4,100056
hongkong,14,3,customer,3954541568,22.2811589,114.1669335,114.1669335,22.2811589,6,100056
hongkong,14,4,customer,366080881,22.2793901,114.1657108,114.1657108,22.2793901,6,100056
hongkong,14,5,customer,7808553576,22.2805376,114.1707226,114.1707226,22.2805376,8,100056
hongkong,14,6,customer,11264783973,22.2865463,114.1496182,114.1496182,22.2865463,7,100056
hongkong,14,7,customer,984409370,22.282384,114.1597572,114.1597572,22.282384,6,100056
hongkong,14,8,customer,1615603704,22.2788878,114.1544979,114.1544979,22.2788878,9,100056
hongkong,14,9,customer,984409317,22.2859786,114.1550223,114.1550223,22.2859786,7,100056
hongkong,14,10,customer,279085212,22.2795559,114.1611804,114.1611804,22.2795559,9,100056
hongkong,14,11,customer,660415374,22.2781891,114.1703953,114.1703953,22.2781891,9,100056
hongkong,14,12,customer,235220025,22.2829877,114.158535,114.158535,22.2829877,4,100056
hongkong,14,13,customer,1026550173,22.2757964,114.1691152,114.1691152,22.2757964,9,100056
